,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
2353,Ninjas in Pyjamas,Handsken,Gaming Paradise 2015,2015-09-10,2015-09-12,1028.953409431668,1038.386998700818,1028.5576955034487,1037.862353405268
2354,Ninjas in Pyjamas,Sealkid,Gaming Paradise 2015,2015-09-10,2015-09-12,1028.953409431668,1038.386998700818,1028.5576955034487,1037.862353405268
2355,4 Clover &amp; Lepricon,Saksa,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2356,4 Clover &amp; Lepricon,Pajkatt,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2357,4 Clover &amp; Lepricon,SexyBamboe,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2358,4 Clover &amp; Lepricon,EGM,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2359,4 Clover &amp; Lepricon,Swiftending,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2360,Golden Boys,Madara,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2361,Golden Boys,SkyLark,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2362,Golden Boys,Maybe Next Time,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2363,Golden Boys,SKANKS224,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2364,Secret,EternaLEnVy,Gaming Paradise 2015,2015-09-10,2015-09-12,1153.205243326453,1172.1789243528879,1151.1113466196214,1169.8257093136342
2365,Secret,W33,Gaming Paradise 2015,2015-09-10,2015-09-12,1153.205243326453,1172.1789243528879,1151.1113466196214,1169.8257093136342
2366,Secret,MiSeRy,Gaming Paradise 2015,2015-09-10,2015-09-12,1153.205243326453,1172.1789243528879,1151.1113466196214,1169.8257093136342
2367,Secret,Puppey,Gaming Paradise 2015,2015-09-10,2015-09-12,1153.205243326453,1172.1789243528879,1151.1113466196214,1169.8257093136342
2368,Secret,Pieliedie,Gaming Paradise 2015,2015-09-10,2015-09-12,1153.205243326453,1172.1789243528879,1151.1113466196214,1169.8257093136342
2369,Complexity,Zyzz,Gaming Paradise 2015,2015-09-10,2015-09-12,1094.6415911209338,1140.8719016583218,1093.3480993860903,1138.9465680041797
2370,Complexity,Zfreek,Gaming Paradise 2015,2015-09-10,2015-09-12,1094.6415911209338,1140.8719016583218,1093.3480993860903,1138.9465680041797
2371,Monkey Freedom Fighters,SingSing,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2372,Monkey Freedom Fighters,PARIS,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2373,Monkey Freedom Fighters,7ckngMad,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2374,Monkey Freedom Fighters,YapzOr,Gaming Paradise 2015,2015-09-10,2015-09-12,N/A,N/A,N/A,N/A
2375,Arcade.PowerRangers,Ditya Ra,Gaming Paradise 2015,2015-09-10,2015-09-12,1018.2295771251122,1051.6596915283133,1017.9804286581249,1050.9536448185634
2376,Arcade.PowerRangers,Sunlight,Gaming Paradise 2015,2015-09-10,2015-09-12,1018.2295771251122,1051.6596915283133,1017.9804286581249,1050.9536448185634
2377,Arcade.PowerRangers,Chshrct,Gaming Paradise 2015,2015-09-10,2015-09-12,1018.2295771251122,1051.6596915283133,1017.9804286581249,1050.9536448185634
2378,Arcade.PowerRangers,J4,Gaming Paradise 2015,2015-09-10,2015-09-12,1018.2295771251122,1051.6596915283133,1017.9804286581249,1050.9536448185634
2379,Arcade.PowerRangers,Bignum,Gaming Paradise 2015,2015-09-10,2015-09-12,1018.2295771251122,1051.6596915283133,1017.9804286581249,1050.9536448185634
2380,CDEC Gaming,Agressif,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2381,CDEC Gaming,Shiki,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2382,CDEC Gaming,Xz,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2383,CDEC Gaming,Garder,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2384,CDEC Gaming,Q,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2385,LGD Gaming,Sylar,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2386,LGD Gaming,Maybe,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2387,LGD Gaming,Yao,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2388,LGD Gaming,Xiao8,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1114.6870819712085,1190.696895411699
2389,Energy Pacemaker,FaN,G-League 2015,2015-05-09,2015-07-10,1095.7843358791683,1177.3270122644196,1014.9160160733543,1017.8053721191192
2390,Energy Pacemaker,Old chicken,G-League 2015,2015-05-09,2015-07-10,1095.7843358791683,1177.3270122644196,1014.9160160733543,1017.8053721191192
2391,Energy Pacemaker,Le,G-League 2015,2015-05-09,2015-07-10,1095.7843358791683,1177.3270122644196,1014.9160160733543,1017.8053721191192
2392,Energy Pacemaker,Lt,G-League 2015,2015-05-09,2015-07-10,1095.7843358791683,1177.3270122644196,1014.9160160733543,1017.8053721191192
2393,HyperGloryTeam,ZSMJ,G-League 2015,2015-05-09,2015-07-10,1078.5329502586424,1134.0307484239493,988.8094179870371,984.5177718911757
2394,HyperGloryTeam,Air,G-League 2015,2015-05-09,2015-07-10,1078.5329502586424,1134.0307484239493,988.8094179870371,984.5177718911757
2395,HyperGloryTeam,Xtt,G-League 2015,2015-05-09,2015-07-10,1078.5329502586424,1134.0307484239493,988.8094179870371,984.5177718911757
2396,HyperGloryTeam,Kaka,G-League 2015,2015-05-09,2015-07-10,1078.5329502586424,1134.0307484239493,988.8094179870371,984.5177718911757
2397,HyperGloryTeam,PrettyHaw,G-League 2015,2015-05-09,2015-07-10,1078.5329502586424,1134.0307484239493,988.8094179870371,984.5177718911757
2398,Immortal Magneto Gaming,YaphetS,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,1120.1652643279037,1217.0261150370154
2399,Newbee,Rabbit,G-League 2015,2015-05-09,2015-07-10,1004.9084921645473,998.6420211222731,1042.8347813929975,1039.3894048484733
2400,Newbee,Mu,G-League 2015,2015-05-09,2015-07-10,1004.9084921645473,998.6420211222731,1042.8347813929975,1039.3894048484733
2401,Newbee,June,G-League 2015,2015-05-09,2015-07-10,1004.9084921645473,998.6420211222731,1042.8347813929975,1039.3894048484733
2402,Newbee,Banana,G-League 2015,2015-05-09,2015-07-10,1004.9084921645473,998.6420211222731,1042.8347813929975,1039.3894048484733
2403,Newbee,SanSheng,G-League 2015,2015-05-09,2015-07-10,1004.9084921645473,998.6420211222731,1042.8347813929975,1039.3894048484733
2404,TongFu,Red,G-League 2015,2015-05-09,2015-07-10,964.2770995186742,927.443285817389,964.0603162636992,931.8457093040033
2405,TongFu,MelodyLovers,G-League 2015,2015-05-09,2015-07-10,964.2770995186742,927.443285817389,964.0603162636992,931.8457093040033
2406,TongFu,Kabu,G-League 2015,2015-05-09,2015-07-10,964.2770995186742,927.443285817389,964.0603162636992,931.8457093040033
2407,TongFu,Lpc,G-League 2015,2015-05-09,2015-07-10,964.2770995186742,927.443285817389,964.0603162636992,931.8457093040033
2408,Vici Gaming Potential,Xll,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,954.6358050753744,912.0322159302426
2409,Vici Gaming Potential,Yang,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,954.6358050753744,912.0322159302426
2410,Vici Gaming Potential,Lin,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,954.6358050753744,912.0322159302426
2411,Vici Gaming Potential,James,G-League 2015,2015-05-09,2015-07-10,1108.7620329136996,1059.987087372653,954.6358050753744,912.0322159302426
2412,Team Braveheart,Puer tea,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2413,Team Braveheart,86,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2414,Team Braveheart,Dog 7,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2415,CDEC Gaming,Agressif,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2416,CDEC Gaming,Shiki,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2417,CDEC Gaming,Xz,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2418,CDEC Gaming,Garder,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2419,CDEC Gaming,Q,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2420,Team DK,Luobo,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2421,Team DK,ZeroPerfect,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2422,Team DK,290,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1194.7646768999875,1247.8053025420506,1177.825015511816,1253.3158664677976
2423,Dream Gaming,Nj,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1002.067634216382,1020.9519806539356,1216.981607977677,1304.5580141486898
2424,Dream Gaming,Jixing,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1002.067634216382,1020.9519806539356,1216.981607977677,1304.5580141486898
2425,Dream Gaming,Icy,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1002.067634216382,1020.9519806539356,1216.981607977677,1304.5580141486898
2426,Dream Gaming,Ayo,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1002.067634216382,1020.9519806539356,1216.981607977677,1304.5580141486898
2427,EHOME,Cty,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1038.494661694933,1059.9316527101807,1093.1056357012435,1152.9698690319478
2428,EHOME,ROtK,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1038.494661694933,1059.9316527101807,1093.1056357012435,1152.9698690319478
2429,EHOME,LaNm,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1038.494661694933,1059.9316527101807,1093.1056357012435,1152.9698690319478
2430,Energy Pacemaker,FaN,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,988.0903799110445,986.0006808424981,1015.4381133591942,1018.4286039801632
2431,Energy Pacemaker,Old chicken,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,988.0903799110445,986.0006808424981,1015.4381133591942,1018.4286039801632
2432,Energy Pacemaker,Le,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,988.0903799110445,986.0006808424981,1015.4381133591942,1018.4286039801632
2433,Energy Pacemaker,Xiao2lei,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,988.0903799110445,986.0006808424981,1015.4381133591942,1018.4286039801632
2434,Energy Pacemaker,Lt,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,988.0903799110445,986.0006808424981,1015.4381133591942,1018.4286039801632
2435,HyperGloryTeam,ZSMJ,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,985.6670694917409,1010.7783658214308,988.41772006534,983.9758557900788
2436,HyperGloryTeam,Air,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,985.6670694917409,1010.7783658214308,988.41772006534,983.9758557900788
2437,HyperGloryTeam,Xtt,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,985.6670694917409,1010.7783658214308,988.41772006534,983.9758557900788
2438,HyperGloryTeam,Kaka,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,985.6670694917409,1010.7783658214308,988.41772006534,983.9758557900788
2439,HyperGloryTeam,PrettyHaw,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,985.6670694917409,1010.7783658214308,988.41772006534,983.9758557900788
2440,Invictus Gaming,BurNIng,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,969.93972920017,975.2384692541028,1145.446739796034,1207.2743258594526
2441,Invictus Gaming,Ferrari 430,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,969.93972920017,975.2384692541028,1145.446739796034,1207.2743258594526
2442,Invictus Gaming,Luo,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,969.93972920017,975.2384692541028,1145.446739796034,1207.2743258594526
2443,Invictus Gaming,ChuaN,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,969.93972920017,975.2384692541028,1145.446739796034,1207.2743258594526
2444,Invictus Gaming,Faith,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,969.93972920017,975.2384692541028,1145.446739796034,1207.2743258594526
2445,LGD Gaming,Sylar,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2446,LGD Gaming,Maybe,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2447,LGD Gaming,Yao,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2448,LGD Gaming,Xiao8,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2449,Newbee,Rabbit,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2450,Newbee,Mu,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2451,Newbee,June,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2452,Newbee,Banana,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2453,Newbee,SanSheng,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2454,Newbee Miracle,Yim,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,1044.3341042011014,1040.7681309949926
2455,Newbee Miracle,5400,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,1044.3341042011014,1040.7681309949926
2456,Newbee Young,Sccc,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2457,Newbee Young,MKSos,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2458,Newbee Young,Mrrr,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,971.4718597251499,943.2781179974018,966.546617225828,940.357536087997
2459,TongFu,MelodyLovers,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,N/A,N/A,962.8023388493289,929.4601413335929
2460,TongFu,Kabu,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,N/A,N/A,962.8023388493289,929.4601413335929
2461,TongFu,Lpc,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,N/A,N/A,962.8023388493289,929.4601413335929
2462,Vici Gaming Potential,Xll,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1019.9024639978143,1050.9857987698042,1145.446739796034,1207.2743258594526
2463,Vici Gaming Potential,Yang,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1019.9024639978143,1050.9857987698042,1145.446739796034,1207.2743258594526
2464,Vici Gaming Potential,Lin,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1019.9024639978143,1050.9857987698042,1145.446739796034,1207.2743258594526
2465,Vici Gaming Potential,James,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1019.9024639978143,1050.9857987698042,1145.446739796034,1207.2743258594526
2466,Vici Gaming,Hao,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2467,Vici Gaming,Super,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2468,Vici Gaming,Iceiceice,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2469,Vici Gaming,Fy,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2470,Vici Gaming,Fenrir,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1173.2108305013467,1221.3532814395105,1216.981607977677,1304.5580141486898
2471,LGD Gaming,Sylar,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2472,LGD Gaming,Maybe,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2473,LGD Gaming,Yao,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2474,LGD Gaming,Xiao8,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2475,Invictus Gaming,BurNIng,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2476,Invictus Gaming,Ferrari 430,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2477,Invictus Gaming,Luo,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2478,Invictus Gaming,ChuaN,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2479,Invictus Gaming,Faith,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2480,Vici Gaming,Hao,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2481,Vici Gaming,Super,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2482,Vici Gaming,Iceiceice,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2483,Vici Gaming,Fenrir,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2484,Vici Gaming,Fy,ECL 2015 Spring,2015-04-11,2015-06-14,1040.242308472572,1073.6810461736993,1143.7057471598216,1259.5417252150594
2485,Vici Gaming Potential,Xll,ECL 2015 Spring,2015-04-11,2015-06-14,1100.4984085489489,1090.2788873452091,1145.6995094786328,1272.4824364651856
2486,Vici Gaming Potential,Yang,ECL 2015 Spring,2015-04-11,2015-06-14,1100.4984085489489,1090.2788873452091,1145.6995094786328,1272.4824364651856
2487,Vici Gaming Potential,Lin,ECL 2015 Spring,2015-04-11,2015-06-14,1100.4984085489489,1090.2788873452091,1145.6995094786328,1272.4824364651856
2488,Vici Gaming Potential,James,ECL 2015 Spring,2015-04-11,2015-06-14,1100.4984085489489,1090.2788873452091,1145.6995094786328,1272.4824364651856
2489,TongFu,Kabu,ECL 2015 Spring,2015-04-11,2015-06-14,N/A,N/A,957.0197000530918,918.4942227573363
2490,TongFu,Red,ECL 2015 Spring,2015-04-11,2015-06-14,N/A,N/A,957.0197000530918,918.4942227573363
2491,TongFu,MelodyLovers,ECL 2015 Spring,2015-04-11,2015-06-14,N/A,N/A,957.0197000530918,918.4942227573363
2492,TongFu,Lpc,ECL 2015 Spring,2015-04-11,2015-06-14,N/A,N/A,957.0197000530918,918.4942227573363
2493,Energy Pacemaker,FaN,ECL 2015 Spring,2015-04-11,2015-06-14,1022.6967528083355,1052.119774008256,1017.8380769722282,1021.2934604533843
