team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Invictus Gaming,ChuaN,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1134.2414991160022,1203.462215797987
Invictus Gaming,Faith,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1134.2414991160022,1203.462215797987
LGD Gaming,Sylar,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1183.5359281825702,1298.4814318167016
LGD Gaming,Xiao8,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1183.5359281825702,1298.4814318167016
LGD Gaming,Yao,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1183.5359281825702,1298.4814318167016
LGD Gaming,DD,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1183.5359281825702,1298.4814318167016
Counter Logic Gaming,Pajkatt,The International 2012,2012-08-26,2012-09-02,1156.2200310683222,1269.1477389128709,1009.5108899493163,957.4747948789376
Counter Logic Gaming,MiSeRy,The International 2012,2012-08-26,2012-09-02,1156.2200310683222,1269.1477389128709,1009.5108899493163,957.4747948789376
Counter Logic Gaming,Lacoste,The International 2012,2012-08-26,2012-09-02,1156.2200310683222,1269.1477389128709,1009.5108899493163,957.4747948789376
Counter Logic Gaming,Mirakel,The International 2012,2012-08-26,2012-09-02,1156.2200310683222,1269.1477389128709,1009.5108899493163,957.4747948789376
Counter Logic Gaming,Akke,The International 2012,2012-08-26,2012-09-02,1156.2200310683222,1269.1477389128709,1009.5108899493163,957.4747948789376
Evil Geniuses,Fear,The International 2012,2012-08-26,2012-09-02,1025.525765048994,1004.5102351150516,1073.8990052935053,1134.3751167296582
Evil Geniuses,BuLba,The International 2012,2012-08-26,2012-09-02,1025.525765048994,1004.5102351150516,1073.8990052935053,1134.3751167296582
Evil Geniuses,DeMoN,The International 2012,2012-08-26,2012-09-02,1025.525765048994,1004.5102351150516,1073.8990052935053,1134.3751167296582
Evil Geniuses,Maelk,The International 2012,2012-08-26,2012-09-02,1025.525765048994,1004.5102351150516,1073.8990052935053,1134.3751167296582
Evil Geniuses,UNiVeRsE,The International 2012,2012-08-26,2012-09-02,1025.525765048994,1004.5102351150516,1073.8990052935053,1134.3751167296582
Team Zenith,Hyhy,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1040.02667155874,1090.1412499139249
Team Zenith,Iceiceice,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1040.02667155874,1090.1412499139249
Team Zenith,Loda,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1040.02667155874,1090.1412499139249
Team Zenith,XFreedom,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1040.02667155874,1090.1412499139249
Team Zenith,Xy-,The International 2012,2012-08-26,2012-09-02,N/A,N/A,1040.02667155874,1090.1412499139249
Darer,Artstyle,The International 2012,2012-08-26,2012-09-02,N/A,N/A,919.8171074495365,898.8627152198493
Darer,G,The International 2012,2012-08-26,2012-09-02,N/A,N/A,919.8171074495365,898.8627152198493
Darer,Mag~,The International 2012,2012-08-26,2012-09-02,N/A,N/A,919.8171074495365,898.8627152198493
Darer,Goblak,The International 2012,2012-08-26,2012-09-02,N/A,N/A,919.8171074495365,898.8627152198493
Darer,Funn1k,The International 2012,2012-08-26,2012-09-02,N/A,N/A,919.8171074495365,898.8627152198493
CompLexity Gaming,TC,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.050543801481,1056.8368156579547,1063.9391711539508
CompLexity Gaming,Jeyo,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.050543801481,1056.8368156579547,1063.9391711539508
CompLexity Gaming,HANNAH MONTANA,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.050543801481,1056.8368156579547,1063.9391711539508
CompLexity Gaming,FLUFFNSTUFF,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.050543801481,1056.8368156579547,1063.9391711539508
CompLexity Gaming,Ixmike88,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.050543801481,1056.8368156579547,1063.9391711539508
Mousesports,Black^,The International 2012,2012-08-26,2012-09-02,1015.6506382096698,1054.2481313244723,903.5533069265712,854.3269422187402
Mousesports,SingSing,The International 2012,2012-08-26,2012-09-02,1015.6506382096698,1054.2481313244723,903.5533069265712,854.3269422187402
Mousesports,SexyBamboe,The International 2012,2012-08-26,2012-09-02,1015.6506382096698,1054.2481313244723,903.5533069265712,854.3269422187402
Mousesports,1437,The International 2012,2012-08-26,2012-09-02,1015.6506382096698,1054.2481313244723,903.5533069265712,854.3269422187402
Mousesports,KuroKy,The International 2012,2012-08-26,2012-09-02,1015.6506382096698,1054.2481313244723,903.5533069265712,854.3269422187402
Moscow Five,Silent,The International 2012,2012-08-26,2012-09-02,N/A,N/A,862.6117434629293,808.236251695862
Moscow Five,Admiration,The International 2012,2012-08-26,2012-09-02,N/A,N/A,862.6117434629293,808.236251695862
Moscow Five,Vigoss,The International 2012,2012-08-26,2012-09-02,N/A,N/A,862.6117434629293,808.236251695862
Moscow Five,PGG,The International 2012,2012-08-26,2012-09-02,N/A,N/A,862.6117434629293,808.236251695862
TongFu,Hao,The International 2012,2012-08-26,2012-09-02,N/A,N/A,N/A,N/A
TongFu,Mu,The International 2012,2012-08-26,2012-09-02,N/A,N/A,N/A,N/A
TongFu,Kabu,The International 2012,2012-08-26,2012-09-02,N/A,N/A,N/A,N/A
TongFu,Awoke,The International 2012,2012-08-26,2012-09-02,N/A,N/A,N/A,N/A
TongFu,SanSheng,The International 2012,2012-08-26,2012-09-02,N/A,N/A,N/A,N/A
MTw,SyndereN,The International 2012,2012-08-26,2012-09-02,N/A,N/A,926.7977591138168,833.14415970022
MTw,Funzii,The International 2012,2012-08-26,2012-09-02,N/A,N/A,926.7977591138168,833.14415970022
MTw,Kebap,The International 2012,2012-08-26,2012-09-02,N/A,N/A,926.7977591138168,833.14415970022
MTw,7ckngMad,The International 2012,2012-08-26,2012-09-02,N/A,N/A,926.7977591138168,833.14415970022
Natus Vincere,XBOCT,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Natus Vincere,Dendi,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Natus Vincere,LighTofHeaveN,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Natus Vincere,Puppey,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Evil Geniuses,Maelk,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Evil Geniuses,Fear,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Evil Geniuses,DeMoN,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Evil Geniuses,BuLba,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Evil Geniuses,UNiVeRsE,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Mousesports,Black^,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1051.9550575273377,1138.5448820177662
Mousesports,SingSing,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1051.9550575273377,1138.5448820177662
Mousesports,SexyBamboe,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1051.9550575273377,1138.5448820177662
Mousesports,1437,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1051.9550575273377,1138.5448820177662
Mousesports,ComeWithMe,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1051.9550575273377,1138.5448820177662
Mortal Teamwork,SyndereN,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Mortal Teamwork,Kebap,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Mortal Teamwork,7ckngMad,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Mortal Teamwork,Funzii,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Counter Logic Gaming,Pajkatt,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1046.0196143837745,1066.9410964839237
Counter Logic Gaming,Akke,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1046.0196143837745,1066.9410964839237
Counter Logic Gaming,Mirakel,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1046.0196143837745,1066.9410964839237
Counter Logic Gaming,Lacoste,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,1046.0196143837745,1066.9410964839237
Moscow Five,Vigoss,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Moscow Five,Silent,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Moscow Five,Admiration,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Quantic Gaming,Korok,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
NEXT.kz,Mantis,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Storm Games Clan,CraNich,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Storm Games Clan,Profheadshot,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Storm Games Clan,Offak,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Storm Games Clan,Tulex,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
CompLexity Gaming,Jeyo,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
CompLexity Gaming,TC,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
CompLexity Gaming,HANNAH MONTANA,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
CompLexity Gaming,FLUFFNSTUFF,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
CompLexity Gaming,Ixmike88,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Infused,Wagamama,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Infused,Mini,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Infused,Reesion,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Infused,Fishbone,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Infused,EGM,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Power Rangers,Zxc,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Fnatic,Era,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Fnatic,H4nn1,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Fnatic,N0tail,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Fnatic,Fly,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Copenhagen Wolves,Balsam,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Copenhagen Wolves,S4,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
ZNation,Nexus,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
ZNation,Sedoy,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
PotM Bottom,Aui 2000,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
PotM Bottom,Sneyking,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
PotM Bottom,Waytosexy,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
PotM Bottom,Fogged,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
4 Friends + Chrillee,Strangby,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
4 Friends + Chrillee,Eresloco,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
4 Friends + Chrillee,Chrillee,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Uebelst gamynG,PaS,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Darer,G,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Darer,Funn1k,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Darer,Mag~,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Darer,Goblak,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Absolute Legends,Snoopy,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Absolute Legends,Godot,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Empire,Blowyourbrain,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Empire,Scandal,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Empire,Jackal,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Team Empire,ALWAYSWANNAFLY,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
We haz Asian,RMC,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
We haz Asian,Unicornxoxo,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
HelloMoto (page does not exist),Qojqva,The Defense Season 2,2012-06-21,2012-08-12,N/A,N/A,N/A,N/A
Natus Vincere,XBOCT,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Natus Vincere,Dendi,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Natus Vincere,LighTofHeaveN,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Natus Vincere,ARS-ART,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Natus Vincere,Puppey,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Keita Gaming,Niqua,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Keita Gaming,Pinoy,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Moscow Five,Silent,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Moscow Five,Admiration,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Moscow Five,PGG,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Moscow Five,Vigoss,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mousesports,Black^,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mousesports,SingSing,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mousesports,SexyBamboe,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mousesports,ComeWithMe,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mousesports,1437,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Counter Logic Gaming,Pajkatt,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Counter Logic Gaming,MiSeRy,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Counter Logic Gaming,Lacoste,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Counter Logic Gaming,Akke,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Counter Logic Gaming,Mirakel,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
ZNation,Nexus,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
ZNation,Sedoy,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Team Empire,Blowyourbrain,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Team Empire,Scandal,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Team Empire,Jackal,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Team Empire,ALWAYSWANNAFLY,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Team Empire,J4,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Evil Geniuses,Fear,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Evil Geniuses,BuLba,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Evil Geniuses,DeMoN,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Evil Geniuses,Maelk,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Evil Geniuses,UNiVeRsE,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Copenhagen Wolves,MiGGel,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Copenhagen Wolves,Ryze,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Copenhagen Wolves,MaNia,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Storm Games Clan,Tulex,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Storm Games Clan,Profheadshot,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Storm Games Clan,CraNich,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Storm Games Clan,Warlog,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mortal Teamwork,SyndereN,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mortal Teamwork,Funzii,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Mortal Teamwork,Kebap,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Darer,Mag~,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Darer,Goblak,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Darer,Funn1k,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
NEXT.kz,Mantis,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
SWYC (page does not exist),XaKoH,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Absolute Legends,Godot,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Absolute Legends,Snoopy,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Virtus.pro,KuroKy,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Virtus.pro,Santa,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Virtus.pro,Dread,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
Virtus.pro,NS,StarLadder StarSeries Season 2,2012-05-16,2012-07-15,N/A,N/A,N/A,N/A
CompLexity Gaming,TC,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
CompLexity Gaming,Jeyo,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
CompLexity Gaming,FLUFFNSTUFF,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
CompLexity Gaming,Ixmike88,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Counter Logic Gaming,Pajkatt,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Counter Logic Gaming,MiSeRy,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Counter Logic Gaming,Lacoste,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Counter Logic Gaming,Akke,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Counter Logic Gaming,Mirakel,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Darer,Artstyle,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Darer,G,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Darer,Mag~,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Darer,Goblak,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Darer,Funn1k,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Fnatic,Era,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Fnatic,H4nn1,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Fnatic,Fly,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Fnatic,N0tail,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Team Infused,Wagamama,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Team Infused,Mini,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Team Infused,Fishbone,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Team Infused,Reesion,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Monkeybusiness (page does not exist),MiGGel,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Monkeybusiness (page does not exist),MaNia,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Monkeybusiness (page does not exist),Ryze,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mortal Teamwork,SyndereN,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mortal Teamwork,Funzii,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mortal Teamwork,Kebap,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Moscow Five,PGG,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Moscow Five,Silent,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Moscow Five,Vigoss,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Moscow Five,Admiration,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mousesports,Black^,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mousesports,SingSing,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mousesports,SexyBamboe,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mousesports,ComeWithMe,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Mousesports,1437,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Natus Vincere,XBOCT,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Natus Vincere,Dendi,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Natus Vincere,LighTofHeaveN,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Natus Vincere,Puppey,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Natus Vincere,ARS-ART,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
NEXT.kz,Mantis,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Virtus.pro,Dread,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Virtus.pro,Santa,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Virtus.pro,NS,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
Virtus.pro,KuroKy,The Premier League: Season 2,2012-04-17,2012-07-08,N/A,N/A,N/A,N/A
